registro_id,data_registro,linha_producao,turno,maquina,idade_maquina_anos,temperatura_valor,unidade_temperatura,pressao_valor,unidade_pressao,vibracao_motor_mm_s,velocidade_esteira_m_min,umidade_pct,tamanho_lote,tempo_setup_min,paradas_nao_planejadas,taxa_defeitos_pct,energia_sensor_b_kwh,codigo_campanha,ruido_aleatorio,consumo_energia_kwh,falha_24h
REG-00757,09/07/2025 06:00,C,Matutino,M03,7,776.19,C,5.851,bar,1.669,,67.72,3079,29.73,0,1.783,500.13,X00,0.618543543786074,509.31,0
REG-00758,07-09-2025 12:00,L-A,Noturno,M05,5,770.09,C,5.897,bar,3.047,,48.08,2013,45.22,1,2.021,527.25,A12,0.3585975259848231,518.44,0
REG-00759,2025-07-09 18:00:00,L-B,Tarde,M02,15,779.04,C,5.7,bar,11.44673076609876,45.21,49.84,2691,55.46,2,2.802,558.91,B07,-1.2778363270459614,543.3,0
REG-00760,10/07/2025 00:00,Linha B,tarde,M04,1,799.79,C,6.385,bar,1.568,40.15,42.11,2659,37.87,0,3.705,471.33,X00,-1.098325622903696,457.34,0
REG-00761,07-10-2025 06:00,A,TARDE,M01,5,763.69,C,5.833,bar,1.971,44.33,48.74,2111,32.8,1,1.372,448.95,C99,0.28707162240678163,436.73,0
REG-00762,2025-07-10 12:00:00,Linha A,T,M07,3,761.19,C,5.846,bar,2.137,-20.0,49.09,876,52.87,0,0.813,545.15,X00,0.5108450137694908,528.71,0
REG-00763,10/07/2025 18:00,linha_A,Manhã,M01,13,737.75,C,4.487,bar,3.988,45.42,,1110,75.2,1,3.135,525.57,C99,-1.1072038446128278,539.46,0
REG-00764,07-11-2025 00:00,linha c,noite,M01,8,776.35,C,6.225,bar,2.801,39.39,46.15,2994,31.28,0,3.342,501.43,C99,0.39259263896497654,481.3,0
REG-00765,2025-07-11 06:00:00,A,MANHA,M06,14,1308.73,F,55.004,psi,2.637,45.83,51.75,1742,60.45,1,2.814,520.87,B07,-1.5152734796940641,510.57,0
REG-00766,11/07/2025 12:00,linha_A,NOITE,M02,10,777.36,C,6.027,bar,2.177,42.27,51.6,2173,12.47,0,2.388,446.43,X00,0.62438925730379,429.32,0
REG-00767,07-11-2025 18:00,A,N,M03,9,754.65,C,5.836,bar,2.49,48.84,77.49,1179,53.82,1,2.793,494.92,C99,-0.8838418217670303,496.87,0
REG-00768,2025-07-12 00:00:00,Linha A,tarde,M03,8,760.61,C,5.801,bar,2.419,36.81,50.27,1008,22.16,0,0.0,415.25,X00,0.0805134579182048,422.93,0
REG-00769,12/07/2025 06:00,linha_B,TARDE,M02,4,816.46,C,7.472,bar,1.245,35.36,,1332,33.5,1,3.708,479.98,A12,-0.08739769229550559,458.81,0
REG-00770,07-12-2025 12:00,L-A,M,M07,9,1367.86,F,81.692,psi,,39.23,48.08,2384,30.04,1,3.069,442.27,B07,1.1606573279112682,443.04,0
REG-00771,2025-07-12 18:00:00,L-B,Noturno,M06,11,1415.77,F,,bar,2.441,35.77,47.92,1486,45.61,0,1.444,452.7,A12,0.2421300287003375,448.46,0
REG-00772,13/07/2025 00:00,Linha B,Noite,M02,15,1433.58,F,5.715,bar,"4,122",35.78,34.55,1772,63.07,1,2.327,576.17,C99,-0.5991018546405157,"563,50",0
REG-00773,07-13-2025 06:00,C,tarde,M06,9,763.45,C,5.351,bar,3.489,44.8,36.14,2068,23.51,3,1.916,500.6,C99,0.359592705544174,487.11,0
REG-00774,2025-07-13 12:00:00,A,manha,M06,15,747.05,C,5.022,bar,3.338,41.98,40.52,2023,48.69,0,2.25,523.48,B07,2.142413239220978,507.24,1
REG-00775,13/07/2025 18:00,linha c,manha,M05,15,714.67,C,3.316,bar,3.648,39.84,57.2,846,46.84,2,3.772,520.17,B07,0.7401229212868351,510.72,0
REG-00776,07-14-2025 00:00,B,TARDE,M05,8,1418.75,F,5.74,bar,1.986,40.26,67.91,1292,63.57,1,1.466,517.96,C99,-0.059167013733695435,518.61,0
REG-00777,2025-07-14 06:00:00,linha a,N,M08,7,1446.92,F,6.091,bar,2.691,39.31,33.56,4790,48.58,0,2.076,552.69,X00,-0.8336129713379762,538.95,0
REG-00778,14/07/2025 12:00,C,N,M04,3,752.35,C,5.545,bar,1.666,49.43,48.41,3605,24.47,1,2.896,507.7,B07,-0.6164915006077158,494.51,0
REG-00779,07-14-2025 18:00,linha_C,Manhã,M04,5,751.12,C,5.357,bar,-1,38.69,38.6,1320,35.34,0,1.136,440.21,B07,0.6799929216352303,448.01,0
REG-00780,2025-07-15 00:00:00,L-A,N,M05,14,758.29,C,5.239,bar,3.19,36.05,51.83,1991,70.47,2,1.04,602.3,A12,-0.8858025723216734,582.22,0
REG-00781,15/07/2025 06:00,linha c,T,M07,3,,C,5.23,bar,1.68,45.58,67.91,2409,47.17,0,3.075,517.55,X00,0.002688761079135327,529.5,0
REG-00782,07-15-2025 12:00,linha b,NOITE,M06,6,811.2,C,7.289,bar,2.134,41.03,49.64,4603,31.18,3,3.342,617.09,X00,1.4376189123394112,599.82,0
REG-00783,2025-07-15 18:00:00,Linha B,manha,M01,11,769.61,C,80.052,psi,3.357,51.17,54.43,4494,45.0,3,2.11,531.98,C99,0.15039239302365434,529.11,0
REG-00784,16/07/2025 00:00,linha c,Tarde,M04,4,748.02,C,4.968,bar,1.667,39.63,72.46,4035,36.98,0,2.016,500.77,X00,-1.0791317912974314,487.8,0
REG-00785,07-16-2025 06:00,Linha A,NOITE,M06,15,782.73,C,5.403,bar,4.231,45.81,60.49,1247,46.54,1,3.114,521.53,X00,2.17784785267261,509.8,0
REG-00786,2025-07-16 12:00:00,Linha C,MANHA,M02,10,730.0,C,4.218,bar,,46.87,45.88,2860,26.48,0,2.358,478.22,X00,1.7624482979459097,471.45,0
REG-00787,16/07/2025 18:00,linha_A,N,M08,1,752.29,C,5.009,bar,2.357,39.65,56.91,2831,28.07,1,2.419,459.06,B07,0.5011765583790927,448.72,0
REG-00788,07-17-2025 00:00,linha_C,Noite,M07,4,751.18,C,76.312,psi,1.563,38.66,45.07,3477,56.47,1,1.43,500.24,A12,1.275755411339087,493.53,0
REG-00789,2025-07-17 06:00:00,B,MANHA,M07,12,773.0,C,5.559,bar,3.06,45.34,60.05,4348,44.83,1,1.924,587.84,X00,-0.266979681134306,573.53,0
REG-00790,17/07/2025 12:00,L-A,manha,M01,13,1399.41,F,5.31,bar,2.969,,61.18,2148,49.36,2,0.573,540.56,A12,0.7244544776654501,515.35,0
REG-00791,07-17-2025 18:00,A,N,M05,14,,F,91.238,psi,3.165,,38.59,3139,53.49,0,3.848,498.8,B07,-0.42353980518075196,502.0,0
REG-00792,2025-07-18 00:00:00,L-A,M,M05,13,761.05,C,5.591,bar,3.551,36.92,57.1,1908,77.22,0,1.956,498.96,C99,-1.3554150299549546,516.72,0
REG-00793,18/07/2025 06:00,linha_A,M,M06,2,,C,4.215,bar,2.435,30.59,53.59,1683,37.51,1,3.937,483.91,X00,2.5919226108406765,480.03,0
REG-00794,07-18-2025 12:00,Linha A,TARDE,M07,11,1424.97,F,6.057,bar,3.466,44.68,,2115,61.33,1,2.67,526.14,C99,-1.4065380666233038,522.18,0
REG-00795,2025-07-18 18:00:00,linha a,NOITE,M03,2,1406.63,F,5.615,bar,1.578,40.82,64.98,3889,30.22,0,1.931,501.47,B07,0.29755813105790746,497.03,0
REG-00796,19/07/2025 00:00,Linha A,manha,M05,2,755.78,C,4.834,bar,1.843,41.27,60.73,2638,34.29,0,1.817,452.4,X00,0.28587668517817105,453.02,0
REG-00797,07-19-2025 06:00,L-A,MANHA,M06,11,759.43,C,5.266,bar,2.578,34.39,51.36,3661,48.35,1,2.12,507.9,A12,0.5160055841895184,493.52,0
REG-00798,2025-07-19 12:00:00,linha_B,Noite,M07,8,780.48,C,5.972,bar,2.094,37.06,66.2,3702,35.31,1,1.489,547.28,A12,-0.08968426619184752,550.08,1
REG-00799,19/07/2025 18:00,L-B,T,M07,10,785.05,C,88.625,psi,2.284,39.85,44.52,2321,44.56,1,1.502,534.14,C99,-0.07924984322810705,522.69,0
REG-00800,07-20-2025 00:00,L-B,Noite,M03,13,792.03,C,6.487,bar,2.993,38.97,39.15,4811,61.26,0,2.583,575.26,B07,0.13841173339032659,561.73,0
REG-00801,2025-07-20 06:00:00,A,Tarde,M08,2,758.24,C,5.946,bar,1.872,42.53,18.0,994,27.8,0,1.261,445.51,B07,0.479868481340785,436.43,0
REG-00802,20/07/2025 12:00,Linha C,N,M01,8,733.94,C,72.555,psi,1.68,44.63,54.16,4567,44.6,1,3.705,572.35,B07,-0.0018163614302302647,560.06,0
REG-00803,07-20-2025 18:00,L-B,,M04,13,840.43,C,109.753,psi,3.169,52.21,45.14,833,59.1,1,4.804,565.44,B07,-0.06836114582489584,549.61,0
REG-00804,2025-07-21 00:00:00,linha_A,Matutino,M05,7,742.11,C,5.201,bar,3.092,41.91,59.77,2405,33.51,2,2.288,540.01,X00,-1.3211099429393751,531.61,0
REG-00805,21/07/2025 06:00,linha_A,Noite,M01,8,764.8,C,5.868,bar,3.045,47.02,31.35,4266,57.74,1,1.666,554.47,B07,2.013682469697378,549.01,0
REG-00806,07-21-2025 12:00,linha b,sem_info,M04,8,759.08,C,5.19,bar,2.277,38.27,,3673,45.47,1,1.92,538.34,C99,0.5356991493023663,526.55,0
REG-00807,2025-07-21 18:00:00,linha a,MANHA,M05,14,757.1,C,82.817,psi,2.691,34.46,60.64,2150,49.82,2,2.049,549.94,A12,0.20890676130415511,537.08,0
REG-00808,22/07/2025 00:00,L-B,Matutino,M05,1,1393.16,F,5.33,bar,1.837,40.41,42.64,4519,12.1,0,1.998,476.57,X00,-0.6244672943396101,1248.777,0
REG-00809,07-22-2025 06:00,Linha C,noite,M01,14,,C,4.498,bar,2.277,34.81,59.91,1378,47.32,2,2.557,492.36,X00,-1.0036141928498445,498.58,0
REG-00810,2025-07-22 12:00:00,Linha A,MANHA,M03,13,773.81,C,6.074,bar,3.69,42.07,48.32,3616,55.06,0,1.335,535.29,A12,0.8599864480475362,528.82,0
REG-00811,22/07/2025 18:00,linha_A,Matutino,M02,13,,F,82.394,psi,3.094,38.49,54.61,2977,71.54,2,0.536,583.86,C99,-0.15986238508453757,583.63,0
REG-00812,07-23-2025 00:00,linha_C,Matutino,M06,7,753.23,C,,psi,"3,234",33.21,62.14,1670,50.21,0,1.959,476.22,C99,0.6210645845728948,464.76,0
REG-00813,2025-07-23 06:00:00,B,Vespertino,M03,8,754.12,C,5.31,bar,1.763,49.81,66.43,4667,58.11,2,2.513,595.36,A12,-1.35215013370115,580.83,0
REG-00814,23/07/2025 12:00,A,Tarde,M05,6,801.06,C,6.48,bar,2.693,39.58,56.11,4015,27.69,0,2.59,522.01,X00,1.5468548439766319,1394.4420000000002,0
REG-00815,07-23-2025 18:00,C,Vespertino,M06,4,734.55,C,4.95,bar,1.975,34.63,45.23,835,38.28,1,3.551,461.46,X00,0.9013774354094372,460.39,0
REG-00816,2025-07-24 00:00:00,Linha C,MANHA,M07,14,1418.93,F,5.8,bar,3.171,46.04,49.5,1164,66.45,0,1.942,537.56,X00,-0.0810626927646424,524.91,0
REG-00817,24/07/2025 06:00,linha b,MANHA,M02,8,791.39,C,94.273,psi,1.924,38.72,62.64,1035,33.95,0,3.374,464.45,C99,0.46762541842290745,458.64,0
REG-00818,07-24-2025 12:00,linha b,T,M08,11,1465.51,F,6.717,bar,3.198,46.91,42.74,2544,59.78,0,3.698,541.05,C99,0.7410043595348156,"521,81",0
REG-00819,2025-07-24 18:00:00,linha_A,tarde,M02,2,752.61,C,4.874,bar,2.064,38.7,52.86,2551,46.2,0,2.67,524.83,C99,-1.33698055041447,503.1,0
REG-00820,25/07/2025 00:00,A,,M01,12,770.73,C,5.509,bar,3.863,39.57,50.37,3840,52.7,1,1.551,582.51,X00,1.67782689138792,566.02,0
REG-00821,07-25-2025 06:00,L-B,MANHA,M01,10,764.52,C,4.862,bar,3.254,43.55,53.76,3639,43.06,1,1.965,525.9,C99,0.4832609980829666,516.29,0
REG-00822,2025-07-25 12:00:00,Linha A,M,M02,15,755.52,C,80.69,psi,3.183,44.67,42.89,863,41.16,0,2.974,479.54,C99,-0.7041022875327038,458.07,0
REG-00823,25/07/2025 18:00,linha_B,MANHA,M07,3,768.5,C,5.331,bar,1.438,45.46,32.78,2799,59.9,1,1.933,534.95,A12,-1.0965916566645615,525.14,0
REG-00824,07-26-2025 00:00,linha_C,Tarde,M02,9,719.31,C,62.737,psi,2.054,41.6,61.25,4096,53.38,0,3.487,506.68,C99,0.9870977413840473,502.97,0
REG-00825,2025-07-26 06:00:00,A,TARDE,M06,8,788.19,C,6.476,bar,3.203,44.38,66.57,4569,48.69,1,1.755,599.64,A12,0.21115919722700519,596.1,0
REG-00826,26/07/2025 12:00,linha b,Noite,M04,9,1435.17,F,6.297,bar,2.32,,33.49,2027,40.85,0,3.352,499.47,B07,0.4826009029320935,497.63,1
REG-00827,07-26-2025 18:00,linha_A,tarde,M01,1,759.27,C,5.057,bar,2.296,42.9,59.43,985,36.65,1,1.266,479.52,X00,0.02666455455627987,472.48,0
REG-00828,2025-07-27 00:00:00,linha_C,Tarde,M04,8,1374.65,F,73.311,psi,2.776,41.36,68.0,1442,46.58,0,0.888,469.93,A12,-1.0027436891760515,459.33,0
REG-00829,27/07/2025 06:00,A,TARDE,M01,5,774.45,C,6.518,bar,2.298,35.5,62.15,2228,45.8,2,1.825,541.95,X00,0.5086177899281171,545.09,0
REG-00830,07-27-2025 12:00,linha b,Matutino,M04,10,756.91,C,6.007,bar,2.662,,50.0,2661,55.81,1,0.258,522.5,B07,-0.19753513915045626,518.32,0
REG-00831,2025-07-27 18:00:00,L-B,Tarde,M05,4,745.41,C,5.408,bar,2.317,42.19,43.68,2275,30.41,0,1.426,462.61,X00,-0.02169112649313969,454.1,0
REG-00832,28/07/2025 00:00,linha a,tarde,M05,7,775.33,C,6.078,bar,2.403,40.14,,1180,25.8,0,3.652,484.69,X00,2.3770027057055767,472.45,0
REG-00833,07-28-2025 06:00,L-B,Vespertino,M03,10,795.34,C,6.209,bar,2.634,47.75,57.97,2228,48.01,0,2.352,524.31,A12,0.8690691377647088,516.77,0
REG-00834,2025-07-28 12:00:00,linha_B,,M07,1,769.41,C,6.034,bar,1.943,35.57,56.15,2017,15.23,0,0.655,401.46,A12,0.9267649097579255,393.6,0
REG-00835,28/07/2025 18:00,B,Noite,M05,12,760.34,C,5.455,bar,2.995,49.4,52.84,2848,45.52,1,2.009,514.28,X00,2.720523127437558,516.44,0
REG-00836,07-29-2025 00:00,,Noite,M03,11,1440.68,F,6.374,bar,2.571,41.9,42.01,1132,42.09,1,1.637,498.68,B07,0.38457387218011924,498.5,0
REG-00837,2025-07-29 06:00:00,C,M,M04,1,716.64,C,3.978,bar,1.9,43.43,60.07,4120,42.1,1,3.918,509.69,B07,0.11970753644931316,502.64,0
REG-00838,29/07/2025 12:00,linha_A,Vespertino,M01,1,749.51,C,5.125,bar,1.601,40.22,60.65,2551,59.99,0,1.419,523.38,A12,-0.6792073493912418,511.62,0
REG-00839,07-29-2025 18:00,linha b,NOITE,M08,13,767.49,C,5.782,bar,3.41,34.5,57.41,2135,27.26,2,2.399,472.75,C99,-0.4525518582273461,463.94,0
REG-00840,2025-07-30 00:00:00,linha_A,M,M07,5,770.19,C,85.455,psi,1.946,41.37,56.33,4607,68.29,0,0.879,499.55,A12,-2.047103766548211,498.86,0
REG-00841,30/07/2025 06:00,linha c,Noite,M03,13,744.47,C,75.521,psi,2.646,43.51,75.15,3926,47.8,1,4.219,516.85,B07,0.7904233388065749,511.08,0
REG-00842,07-30-2025 12:00,L-B,Tarde,M06,8,777.94,C,5.835,bar,3.321,45.04,47.51,1374,48.77,0,2.65,521.85,B07,-1.2669209973104003,502.22,0
REG-00843,2025-07-30 18:00:00,L-A,N,M06,6,798.18,C,6.175,bar,2.976,41.11,70.38,0,25.22,1,2.88,420.41,X00,0.9027359819557546,409.91,0
REG-00844,31/07/2025 00:00,Linha A,Noturno,M05,5,769.34,C,6.349,bar,2.548,32.13,46.19,808,52.96,0,1.467,476.61,B07,-0.04302601696057393,470.85,1
REG-00845,07-31-2025 06:00,Linha C,manha,M01,10,749.1,C,87.665,psi,2.625,35.06,68.31,3155,47.5,2,1.962,497.05,X00,0.12805871476436573,"497,79",0
REG-00846,2025-07-31 12:00:00,linha_A,TARDE,M08,2,761.35,C,5.697,bar,1.625,51.23,69.8,2289,36.66,0,1.095,473.15,C99,-0.042367930144399005,471.78,0
REG-00847,31/07/2025 18:00,L-B,,M08,7,775.27,C,5.495,bar,3.032,37.08,51.48,2375,20.15,0,1.531,517.25,B07,1.3860744288829663,"509,55",0
REG-00848,08-01-2025 00:00,L-A,Matutino,M08,6,1320.16,F,3.899,bar,2.121,48.42,74.93,2939,43.09,1,4.522,499.46,A12,1.2094423599364288,489.9,0
REG-00849,2025-08-01 06:00:00,linha c,manha,M08,3,760.44,C,5.691,bar,1.605,37.8,60.63,3064,48.75,0,1.273,515.04,X00,-0.02889140565462234,502.97,0
REG-00850,01/08/2025 12:00,Linha A,NOITE,M08,6,771.07,C,6.301,bar,3.123,41.18,44.47,804,39.36,0,0.483,503.33,B07,-0.8990040764132963,492.83,0
REG-00851,08-01-2025 18:00,linha a,,M06,8,751.78,C,-3.0,psi,2.519,44.81,50.51,1252,58.69,1,1.274,511.0,C99,0.9238891053320395,506.37,0
REG-00852,2025-08-02 00:00:00,C,tarde,M01,11,1388.35,F,5.262,bar,3.726,38.31,68.59,4114,61.79,1,3.186,564.04,B07,-0.9745749714152614,559.73,0
REG-00853,02/08/2025 06:00,L-C,Noturno,M04,2,764.25,C,5.696,bar,1.131,49.16,66.08,4804,29.71,0,1.35,546.77,B07,-1.5548612911181614,522.55,0
REG-00854,08-02-2025 12:00,linha a,M,M02,14,727.02,C,4.813,bar,3.553,42.34,42.3,4316,70.94,0,3.178,572.16,C99,0.49834986848772744,568.09,0
REG-00855,2025-08-02 18:00:00,linha b,tarde,M02,14,775.38,C,84.72,psi,4.252,44.07,53.33,4606,52.34,1,3.538,574.24,B07,1.2184899218032264,575.93,0
REG-00856,03/08/2025 00:00,linha b,NOITE,M07,11,1400.98,F,4.969,bar,2.943,40.8,57.44,2746,48.8,0,1.298,497.21,X00,-0.40508516779387616,502.78,0
REG-00857,08-03-2025 06:00,linha_C,tarde,M07,14,787.89,C,95.058,psi,3.201,44.96,48.91,4270,52.99,1,3.158,562.39,C99,0.4045176882347607,556.86,0
REG-00858,2025-08-03 12:00:00,L-A,manha,M05,7,1419.37,F,6.217,bar,1.885,49.1,83.29,4505,44.23,0,1.234,563.4,X00,-0.4156738117376999,547.66,0
REG-00859,03/08/2025 18:00,linha_B,MANHA,M06,13,733.35,C,4.672,bar,3.677,41.41,57.8,4549,19.04,0,3.505,484.95,B07,0.721993348685818,482.32,0
REG-00860,08-04-2025 00:00,Linha B,Noite,M02,11,753.75,C,5.454,bar,2.583,49.78,54.26,1427,45.97,0,1.655,527.69,A12,1.0950296864122153,508.25,0
REG-00861,2025-08-04 06:00:00,B,MANHA,M02,9,770.62,C,5.652,bar,2.627,39.25,69.29,1416,29.43,0,1.581,445.83,A12,-0.2628652144820228,439.3,0
REG-00862,04/08/2025 12:00,C,Tarde,M07,3,747.5,C,4.829,bar,1.334,45.44,50.62,2490,58.12,2,2.927,577.43,X00,-1.027603157722529,560.15,0
REG-00863,08-04-2025 18:00,B,Manhã,M04,9,749.16,C,5.534,bar,3.371,44.2,67.09,2915,64.83,0,2.944,547.54,X00,-1.4570306026115392,545.42,0
REG-00864,2025-08-05 00:00:00,linha a,T,M05,14,803.01,C,6.926,bar,3.84,37.19,34.99,4824,62.02,3,3.637,604.56,C99,0.9256884324602483,601.47,1
REG-00865,05/08/2025 06:00,Linha C,Noturno,M04,15,1393.93,F,5.57,bar,3.436,42.96,49.56,2135,50.14,4,2.336,581.28,C99,-1.1365664917078266,571.97,0
REG-00866,08-05-2025 12:00,Linha C,Tarde,M02,7,764.55,C,,psi,1.891,42.03,67.59,4292,31.3,1,2.755,515.92,A12,0.3720242412023667,504.49,0
REG-00867,2025-08-05 18:00:00,L-C,NOITE,M07,4,738.54,C,4.487,bar,2.711,38.16,73.84,4527,31.91,0,2.927,507.34,X00,0.777407068442516,501.25,0
REG-00868,06/08/2025 00:00,A,MANHA,M07,12,768.0,C,5.547,bar,-1,43.61,45.72,4854,72.71,1,1.617,589.6,C99,-0.5013018785505434,578.58,0
REG-00869,08-06-2025 06:00,Linha A,T,M06,2,761.15,C,5.59,bar,1.263,42.66,44.32,1595,29.09,0,1.178,461.46,C99,-0.1662108501799558,450.0,0
REG-00870,2025-08-06 12:00:00,linha b,noite,M03,3,775.9,C,5.779,bar,1.097,,61.81,1815,10.33,0,2.599,448.7,A12,0.9990434475067727,453.26,0
REG-00871,06/08/2025 18:00,linha_A,TARDE,M06,9,779.0,C,6.344,bar,2.379,41.69,47.52,1723,58.16,0,2.071,527.46,C99,-0.8081937873347598,"522,35",0
REG-00872,08-07-2025 00:00,C,Matutino,M08,15,713.68,C,58.664,psi,2.795,41.59,51.78,3887,71.01,0,3.306,518.01,C99,-0.9097116050340971,514.44,1
REG-00873,2025-08-07 06:00:00,linha_A,noite,M06,5,791.75,C,6.105,bar,1.87,40.35,65.52,3684,60.91,1,2.637,536.27,X00,-0.23439122120907074,"532,05",0
REG-00874,07/08/2025 12:00,Linha B,sem_info,M04,7,789.28,C,6.402,bar,2.745,42.63,48.47,2509,55.86,1,2.809,555.63,A12,1.277912662076373,544.21,0
REG-00875,08-07-2025 18:00,Linha C,TARDE,M03,5,779.06,C,6.131,bar,1.981,39.1,31.41,1173,55.42,2,2.192,534.31,A12,1.6107310946036024,530.39,1
REG-00876,2025-08-08 00:00:00,A,Noite,M05,7,743.64,C,77.398,psi,2.57,53.96,39.39,2987,44.04,0,3.12,475.64,X00,-0.09878302044073389,484.41,0
REG-00877,08/08/2025 06:00,L-A,Matutino,M03,1,738.38,C,4.989,bar,1.304,35.66,55.12,3875,11.28,0,3.313,495.37,B07,-0.7121216280448002,489.91,0
REG-00878,08-08-2025 12:00,linha_B,M,M05,9,752.09,C,5.424,bar,2.699,39.37,32.64,2792,46.13,2,2.648,547.8,B07,1.0641146159195851,"548,10",0
REG-00879,2025-08-08 18:00:00,B,M,M01,9,777.51,C,89.014,psi,3.534,39.72,51.43,1926,53.26,1,3.454,525.66,C99,-1.6692955816604753,513.98,1
REG-00880,09/08/2025 00:00,linha a,TARDE,M02,5,769.19,C,5.71,bar,1.993,51.18,38.29,3287,39.38,0,1.653,497.77,B07,0.2476108541480902,1306.989,0
REG-00881,08-09-2025 06:00,B,manha,M07,4,-50.0,F,78.154,psi,"2,193",36.06,74.68,3575,37.63,0,1.996,485.57,X00,-0.04391359283920513,495.53,0
REG-00882,2025-08-09 12:00:00,linha c,Noite,M04,12,732.75,C,4.783,bar,2.356,43.92,80.98,3283,37.83,0,3.332,482.06,X00,1.2938278435243813,481.03,0
REG-00883,09/08/2025 18:00,Linha B,MANHA,M04,3,750.2,C,73.816,psi,2.574,43.12,42.3,4466,26.58,0,2.762,535.1,B07,1.3950185396383763,524.41,0
REG-00884,08-10-2025 00:00,Linha A,Noite,M05,1,762.13,C,89.275,psi,1.415,43.5,58.08,2118,58.26,1,2.362,538.64,A12,-0.9425285579472741,541.78,0
REG-00885,2025-08-10 06:00:00,L-A,Matutino,M04,1,1375.91,F,5.568,bar,2.103,47.56,43.48,3360,58.69,1,2.705,553.09,X00,0.16767803547497515,538.75,0
REG-00886,10/08/2025 12:00,L-A,T,M07,14,755.66,C,81.095,psi,3.265,47.47,51.29,4391,51.77,2,3.758,599.69,C99,-0.5706043422415404,582.55,0
REG-00887,08-10-2025 18:00,Linha A,Tarde,M02,6,795.85,C,97.29,psi,2.555,39.97,76.64,1693,45.58,0,2.225,523.82,X00,-0.2933273849067402,517.35,0
REG-00888,2025-08-11 00:00:00,A,Noturno,M07,2,761.52,C,5.515,bar,2.062,42.87,49.4,1982,25.63,0,1.513,461.1,B07,0.6173877745579746,460.39,0
REG-00889,11/08/2025 06:00,linha_B,tarde,M02,14,808.86,C,94.629,psi,3.116,33.61,51.57,1006,59.51,2,3.384,540.29,B07,-0.3348941220919324,550.51,0
REG-00890,08-11-2025 12:00,linha_A,tarde,M03,3,758.4,C,77.978,psi,,42.45,43.69,2374,59.72,0,1.473,541.06,A12,0.19392545652802495,526.65,0
REG-00891,2025-08-11 18:00:00,C,Noturno,M05,6,755.41,C,5.398,bar,1.938,38.43,68.75,987,23.85,2,0.684,500.96,B07,0.9572721652797633,477.77,0
REG-00892,12/08/2025 00:00,Linha A,Vespertino,M08,1,1412.6,F,5.79,bar,1.98,41.16,18.0,3934,41.77,0,2.532,517.66,C99,1.5151617237959258,495.85,0
REG-00893,08-12-2025 06:00,L-A,MANHA,M02,11,724.44,C,4.598,bar,,34.42,49.69,1173,54.67,1,2.428,485.2,A12,0.2886801448094544,479.57,0
REG-00894,2025-08-12 12:00:00,B,Noturno,M05,11,806.71,C,7.224,bar,3.087,43.82,54.45,3708,54.53,1,3.445,557.97,C99,0.11776540704013855,558.33,0
REG-00895,12/08/2025 18:00,linha_C,Vespertino,M01,12,753.57,C,5.065,bar,2.852,34.37,47.07,3235,69.11,0,1.053,539.29,C99,-1.1072901594818472,524.72,0
REG-00896,08-13-2025 00:00,A,MANHA,M01,4,768.44,C,5.514,bar,2.042,42.67,65.36,4949,64.23,0,2.055,533.23,X00,1.58579845411072,526.35,0
REG-00897,2025-08-13 06:00:00,L-A,Vespertino,M07,5,,C,5.842,bar,1.666,36.48,69.42,2262,38.2,1,1.439,519.07,A12,0.4957010678281487,507.63,0
REG-00898,13/08/2025 12:00,A,Matutino,M06,15,1385.66,F,5.531,bar,3.561,38.18,38.06,2248,61.08,0,1.604,539.59,A12,0.1362251244866923,529.22,0
REG-00899,08-13-2025 18:00,B,Manhã,M04,13,757.4,C,,bar,3.21,47.2,80.12,1821,51.61,0,2.2,477.35,B07,0.08504922219669409,469.56,0
REG-00900,2025-08-14 00:00:00,,Noite,M05,1,803.25,C,6.76,bar,1.387,44.65,37.92,3056,28.61,0,2.348,499.59,X00,0.3606534735552544,484.1,0
REG-00901,14/08/2025 06:00,A,MANHA,M04,11,760.61,C,5.482,bar,2.905,47.17,70.46,1721,51.45,1,1.542,522.96,A12,0.7717904898807331,506.83,0
REG-00902,08-14-2025 12:00,linha a,Noite,M03,13,769.61,C,5.799,bar,3.25,49.02,56.8,1276,58.66,2,2.337,542.07,X00,0.8955505301305932,538.18,0
REG-00903,2025-08-14 18:00:00,B,noite,M04,9,805.45,C,101.945,psi,,38.52,48.96,4784,48.4,1,3.596,542.97,X00,1.6108018958066057,542.22,0
REG-00904,15/08/2025 00:00,linha_C,,M03,10,776.81,C,6.892,bar,2.742,48.75,50.09,3652,36.43,1,1.562,486.47,A12,0.24268850851261617,498.98,1
REG-00905,08-15-2025 06:00,linha b,Noturno,M07,1,794.78,C,6.61,bar,1.178,35.41,54.6,1299,30.64,0,1.848,477.78,B07,1.7542012192654037,473.45,0
REG-00906,2025-08-15 12:00:00,B,Noite,M04,1,755.41,C,5.594,bar,2.686,45.36,57.5,3395,30.73,0,1.93,455.53,B07,1.0577232794825613,457.42,0
REG-00907,15/08/2025 18:00,linha_A,noite,M03,1,750.48,C,4.624,bar,2.107,39.78,43.96,2080,26.09,0,2.386,459.35,B07,-0.06013138116947414,449.26,0
REG-00908,08-16-2025 00:00,Linha A,Vespertino,M05,3,1381.87,F,5.028,bar,2.013,37.81,52.19,1556,42.36,1,3.171,482.19,X00,-1.6673737284433254,477.71,0
