registro_id,maquina,idade_maquina_anos,vibracao_motor_mm_s,velocidade_esteira_m_min,umidade_pct,tamanho_lote,tempo_setup_min,paradas_nao_planejadas,taxa_defeitos_pct,energia_sensor_b_kwh,codigo_campanha,ruido_aleatorio,consumo_energia_kwh,falha_24h,data_registro_pad,temperatura_c,pressao_bar,linha_producao_pad,turno_pad
REG-00784,M04,4,1.667,39.63,72.46,4035.0,36.98,0,2.016,500.77,X00,-1.0791317912974314,487.8,0,2025-07-16 00:00:00,748.02,4.968,C,tarde
REG-00785,M06,15,4.231,45.81,60.49,1247.0,46.54,1,3.114,521.53,X00,2.17784785267261,509.8,0,2025-07-16 06:00:00,782.73,5.403,A,noite
REG-00786,M02,10,2.526,46.87,45.88,2860.0,26.48,0,2.358,478.22,X00,1.7624482979459095,471.45,0,2025-07-16 12:00:00,730.0,4.218,C,manha
REG-00787,M08,1,2.357,39.65,56.91,2831.0,28.07,1,2.419,459.06,B07,0.5011765583790927,448.72,0,2025-07-16 18:00:00,752.29,5.009,A,noite
REG-00788,M07,4,1.563,38.66,45.07,3477.0,56.47,1,1.43,500.24,A12,1.275755411339087,493.53,0,2025-07-17 00:00:00,751.18,5.261517671230988,C,noite
REG-00789,M07,12,3.06,45.34,60.05,4348.0,44.83,1,1.924,587.84,X00,-0.266979681134306,573.53,0,2025-07-17 06:00:00,773.0,5.559,B,manha
REG-00790,M01,13,2.969,41.85249999999999,61.18,2148.0,49.36,2,0.573,540.56,A12,0.7244544776654501,515.35,0,2025-07-17 12:00:00,759.6722222222222,5.31,A,manha
REG-00791,M05,14,3.165,41.85249999999999,38.59,3139.0,53.49,0,3.848,498.8,B07,-0.4235398051807519,502.0,0,2025-07-17 18:00:00,764.6800000000001,6.290627283884223,A,noite
REG-00792,M05,13,3.551,36.92,57.1,1908.0,77.22,0,1.956,498.96,C99,-1.3554150299549546,516.72,0,2025-07-18 00:00:00,761.05,5.591,A,manha
REG-00793,M06,2,2.435,30.59,53.59,1683.0,37.51,1,3.937,483.91,X00,2.5919226108406765,480.03,0,2025-07-18 06:00:00,764.6800000000001,4.215,A,manha
REG-00794,M07,11,3.466,44.68,54.67554680664917,2115.0,61.33,1,2.67,526.14,C99,-1.4065380666233038,522.18,0,2025-07-18 12:00:00,773.8722222222223,6.057,A,tarde
REG-00795,M03,2,1.578,40.82,64.98,3889.0,30.22,0,1.931,501.47,B07,0.2975581310579074,497.03,0,2025-07-18 18:00:00,763.6833333333334,5.615,A,noite
REG-00796,M05,2,1.843,41.27,60.73,2638.0,34.29,0,1.817,452.4,X00,0.285876685178171,453.02,0,2025-07-19 00:00:00,755.78,4.834,A,manha
REG-00797,M06,11,2.578,34.39,51.36,3661.0,48.35,1,2.12,507.9,A12,0.5160055841895184,493.52,0,2025-07-19 06:00:00,759.43,5.266,A,manha
REG-00798,M07,8,2.094,37.06,66.2,3702.0,35.31,1,1.489,547.28,A12,-0.0896842661918475,550.08,1,2025-07-19 12:00:00,780.48,5.972,B,noite
REG-00799,M07,10,2.284,39.85,44.52,2321.0,44.56,1,1.502,534.14,C99,-0.079249843228107,522.69,0,2025-07-19 18:00:00,785.05,6.110467601594065,B,tarde
REG-00800,M03,13,2.993,38.97,39.15,4811.0,61.26,0,2.583,575.26,B07,0.1384117333903265,561.73,0,2025-07-20 00:00:00,792.03,6.487,B,noite
REG-00801,M08,2,1.872,42.53,18.0,994.0,27.8,0,1.261,445.51,B07,0.479868481340785,436.43,0,2025-07-20 06:00:00,758.24,5.946,A,tarde
REG-00802,M01,8,1.68,44.63,54.16,4567.0,44.6,1,3.705,572.35,B07,-0.0018163614302302,560.06,0,2025-07-20 12:00:00,733.94,5.002482108137178,C,noite
REG-00803,M04,13,3.169,52.21,45.14,833.0,59.1,1,4.804,565.44,B07,-0.0683611458248958,549.61,0,2025-07-20 18:00:00,840.43,7.567189288324439,B,manha
REG-00804,M05,7,3.092,41.91,59.77,2405.0,33.51,2,2.288,540.01,X00,-1.3211099429393751,531.61,0,2025-07-21 00:00:00,742.11,5.201,A,manha
REG-00805,M01,8,3.045,47.02,31.35,4266.0,57.74,1,1.666,554.47,B07,2.013682469697378,549.01,0,2025-07-21 06:00:00,764.8,5.868,A,noite
REG-00806,M04,8,2.277,38.27,54.67554680664917,3673.0,45.47,1,1.92,538.34,C99,0.5356991493023663,526.55,0,2025-07-21 12:00:00,759.08,5.19,B,manha
REG-00807,M05,14,2.691,34.46,60.64,2150.0,49.82,2,2.049,549.94,A12,0.2089067613041551,537.08,0,2025-07-21 18:00:00,757.1,5.710020822129373,A,manha
REG-00808,M05,1,1.837,40.41,42.64,4519.0,12.1,0,1.998,476.57,X00,-0.6244672943396101,1248.777,0,2025-07-22 00:00:00,756.2,5.33,B,manha
REG-00809,M01,14,2.277,34.81,59.91,1378.0,47.32,2,2.557,492.36,X00,-1.0036141928498443,498.58,0,2025-07-22 06:00:00,764.6800000000001,4.498,C,noite
REG-00810,M03,13,3.69,42.07,48.32,3616.0,55.06,0,1.335,535.29,A12,0.8599864480475362,528.82,0,2025-07-22 12:00:00,773.81,6.074,A,manha
REG-00811,M02,13,3.094,38.49,54.61,2977.0,71.54,2,0.536,583.86,C99,-0.1598623850845375,583.63,0,2025-07-22 18:00:00,764.6800000000001,5.680856051517534,A,manha
REG-00812,M06,7,2.526,33.21,62.14,1670.0,50.21,0,1.959,476.22,C99,0.6210645845728948,464.76,0,2025-07-23 00:00:00,753.23,5.648018277715403,C,manha
REG-00813,M03,8,1.763,49.81,66.43,4667.0,58.11,2,2.513,595.36,A12,-1.35215013370115,580.83,0,2025-07-23 06:00:00,754.12,5.31,B,tarde
REG-00814,M05,6,2.693,39.58,56.11,4015.0,27.69,0,2.59,522.01,X00,1.546854843976632,1394.4420000000002,0,2025-07-23 12:00:00,801.06,6.48,A,tarde
REG-00815,M06,4,1.975,34.63,45.23,835.0,38.28,1,3.551,461.46,X00,0.9013774354094372,460.39,0,2025-07-23 18:00:00,734.55,4.95,C,tarde
REG-00816,M07,14,3.171,46.04,49.5,1164.0,66.45,0,1.942,537.56,X00,-0.0810626927646424,524.91,0,2025-07-24 00:00:00,770.5166666666668,5.8,C,manha
REG-00817,M02,8,1.924,38.72,62.64,1035.0,33.95,0,3.374,464.45,C99,0.4676254184229074,458.64,0,2025-07-24 06:00:00,791.39,6.499882789337966,B,manha
REG-00818,M08,11,3.198,46.91,42.74,2544.0,59.78,0,3.698,541.05,C99,0.7410043595348156,512.27,0,2025-07-24 12:00:00,796.3944444444445,6.717,B,tarde
REG-00819,M02,2,2.064,38.7,52.86,2551.0,46.2,0,2.67,524.83,C99,-1.33698055041447,503.1,0,2025-07-24 18:00:00,752.61,4.874,A,tarde
REG-00820,M01,12,3.863,39.57,50.37,3840.0,52.7,1,1.551,582.51,X00,1.67782689138792,566.02,0,2025-07-25 00:00:00,770.73,5.509,A,manha
REG-00821,M01,10,3.254,43.55,53.76,3639.0,43.06,1,1.965,525.9,C99,0.4832609980829666,516.29,0,2025-07-25 06:00:00,764.52,4.862,B,manha
REG-00822,M02,15,3.183,44.67,42.89,863.0,41.16,0,2.974,479.54,C99,-0.7041022875327038,458.07,0,2025-07-25 12:00:00,755.52,5.563369599691115,A,manha
REG-00823,M07,3,1.438,45.46,32.78,2799.0,59.9,1,1.933,534.95,A12,-1.0965916566645617,525.14,0,2025-07-25 18:00:00,768.5,5.331,B,manha
REG-00824,M02,9,2.054,41.6,61.25,4096.0,53.38,0,3.487,506.68,C99,0.9870977413840472,502.97,0,2025-07-26 00:00:00,719.31,4.325556061170176,C,tarde
REG-00825,M06,8,3.203,44.38,66.57,4569.0,48.69,1,1.755,599.64,A12,0.2111591972270051,596.1,0,2025-07-26 06:00:00,788.19,6.476,A,tarde
REG-00826,M04,9,2.32,41.85249999999999,33.49,2027.0,40.85,0,3.352,499.47,B07,0.4826009029320935,497.63,1,2025-07-26 12:00:00,779.5388888888889,6.297,B,noite
REG-00827,M01,1,2.296,42.9,59.43,985.0,36.65,1,1.266,479.52,X00,0.0266645545562798,472.48,0,2025-07-26 18:00:00,759.27,5.057,A,tarde
REG-00828,M04,8,2.776,41.36,68.0,1442.0,46.58,0,0.888,469.93,A12,-1.0027436891760515,459.33,0,2025-07-27 00:00:00,745.9166666666666,5.054606379017913,C,tarde
REG-00829,M01,5,2.298,35.5,62.15,2228.0,45.8,2,1.825,541.95,X00,0.5086177899281171,545.09,0,2025-07-27 06:00:00,774.45,6.518,A,tarde
REG-00830,M04,10,2.662,41.85249999999999,50.0,2661.0,55.81,1,0.258,522.5,B07,-0.1975351391504562,518.32,0,2025-07-27 12:00:00,756.91,6.007,B,manha
REG-00831,M05,4,2.317,42.19,43.68,2275.0,30.41,0,1.426,462.61,X00,-0.0216911264931396,454.1,0,2025-07-27 18:00:00,745.41,5.408,B,tarde
REG-00832,M05,7,2.403,40.14,54.67554680664917,1180.0,25.8,0,3.652,484.69,X00,2.3770027057055767,472.45,0,2025-07-28 00:00:00,775.33,6.078,A,tarde
REG-00833,M03,10,2.634,47.75,57.97,2228.0,48.01,0,2.352,524.31,A12,0.8690691377647088,516.77,0,2025-07-28 06:00:00,795.34,6.209,B,tarde
REG-00834,M07,1,1.943,35.57,56.15,2017.0,15.23,0,0.655,401.46,A12,0.9267649097579256,393.6,0,2025-07-28 12:00:00,769.41,6.034,B,manha
REG-00835,M05,12,2.995,49.4,52.84,2848.0,45.52,1,2.009,514.28,X00,2.720523127437558,516.44,0,2025-07-28 18:00:00,760.34,5.455,B,noite
REG-00836,M03,11,2.571,41.9,42.01,1132.0,42.09,1,1.637,498.68,B07,0.3845738721801192,498.5,0,2025-07-29 00:00:00,782.6,6.374,A,noite
REG-00837,M04,1,1.9,43.43,60.07,4120.0,42.1,1,3.918,509.69,B07,0.1197075364493131,502.64,0,2025-07-29 06:00:00,716.64,3.978,C,manha
REG-00838,M01,1,1.601,40.22,60.65,2551.0,59.99,0,1.419,523.38,A12,-0.6792073493912418,511.62,0,2025-07-29 12:00:00,749.51,5.125,A,tarde
REG-00839,M08,13,3.41,34.5,57.41,2135.0,27.26,2,2.399,472.75,C99,-0.4525518582273461,463.94,0,2025-07-29 18:00:00,767.49,5.782,B,noite
REG-00840,M07,5,1.946,41.37,56.33,4607.0,68.29,0,0.879,499.55,A12,-2.047103766548211,498.86,0,2025-07-30 00:00:00,770.19,5.891904190625905,A,manha
REG-00841,M03,13,2.646,43.51,75.15,3926.0,47.8,1,4.219,516.85,B07,0.7904233388065749,511.08,0,2025-07-30 06:00:00,744.47,5.2069802396613305,C,noite
REG-00842,M06,8,3.321,45.04,47.51,1374.0,48.77,0,2.65,521.85,B07,-1.2669209973104003,502.22,0,2025-07-30 12:00:00,777.94,5.835,B,tarde
REG-00844,M05,5,2.548,32.13,46.19,808.0,52.96,0,1.467,476.61,B07,-0.0430260169605739,470.85,1,2025-07-31 00:00:00,769.34,6.349,A,noite
REG-00845,M01,10,2.625,35.06,68.31,3155.0,47.5,2,1.962,497.05,X00,0.1280587147643657,512.27,0,2025-07-31 06:00:00,749.1,6.044278051269323,C,manha
REG-00846,M08,2,1.625,51.23,69.8,2289.0,36.66,0,1.095,473.15,C99,-0.042367930144399,471.78,0,2025-07-31 12:00:00,761.35,5.697,A,tarde
REG-00847,M08,7,3.032,37.08,51.48,2375.0,20.15,0,1.531,517.25,B07,1.3860744288829665,512.27,0,2025-07-31 18:00:00,775.27,5.495,B,manha
REG-00848,M08,6,2.121,48.42,74.93,2939.0,43.09,1,4.522,499.46,A12,1.2094423599364288,489.9,0,2025-01-08 00:00:00,715.6444444444445,3.899,A,manha
REG-00849,M08,3,1.605,37.8,60.63,3064.0,48.75,0,1.273,515.04,X00,-0.0288914056546223,502.97,0,2025-08-01 06:00:00,760.44,5.691,C,manha
REG-00850,M08,6,3.123,41.18,44.47,804.0,39.36,0,0.483,503.33,B07,-0.8990040764132963,492.83,0,2025-08-01 12:00:00,771.07,6.301,A,noite
REG-00851,M06,8,2.519,44.81,50.51,1252.0,58.69,1,1.274,511.0,C99,0.9238891053320396,506.37,0,2025-01-08 18:00:00,751.78,5.648018277715403,A,manha
REG-00852,M01,11,3.726,38.31,68.59,4114.0,61.79,1,3.186,564.04,B07,-0.9745749714152614,559.73,0,2025-08-02 00:00:00,753.5277777777778,5.262,C,tarde
REG-00853,M04,2,1.131,49.16,66.08,4804.0,29.71,0,1.35,546.77,B07,-1.5548612911181614,522.55,0,2025-08-02 06:00:00,764.25,5.696,C,noite
REG-00854,M02,14,3.553,42.34,42.3,4316.0,70.94,0,3.178,572.16,C99,0.4983498684877274,568.09,0,2025-02-08 12:00:00,727.02,4.813,A,manha
REG-00855,M02,14,4.252,44.07,53.33,4606.0,52.34,1,3.538,574.24,B07,1.2184899218032264,575.93,0,2025-08-02 18:00:00,775.38,5.841227816158524,B,tarde
REG-00856,M07,11,2.943,40.8,57.44,2746.0,48.8,0,1.298,497.21,X00,-0.4050851677938761,502.78,0,2025-08-03 00:00:00,760.5444444444444,4.969,B,noite
REG-00857,M07,14,3.201,44.96,48.91,4270.0,52.99,1,3.158,562.39,C99,0.4045176882347607,556.86,0,2025-03-08 06:00:00,787.89,6.554006536218095,C,tarde
REG-00858,M05,7,1.885,49.1,83.29,4505.0,44.23,0,1.234,563.4,X00,-0.4156738117376999,547.66,0,2025-08-03 12:00:00,770.7611111111111,6.217,A,manha
REG-00859,M06,13,3.677,41.41,57.8,4549.0,19.04,0,3.505,484.95,B07,0.721993348685818,482.32,0,2025-08-03 18:00:00,733.35,4.672,B,manha
REG-00860,M02,11,2.583,49.78,54.26,1427.0,45.97,0,1.655,527.69,A12,1.095029686412215,508.25,0,2025-04-08 00:00:00,753.75,5.454,B,noite
REG-00861,M02,9,2.627,39.25,69.29,1416.0,29.43,0,1.581,445.83,A12,-0.2628652144820228,439.3,0,2025-08-04 06:00:00,770.62,5.652,B,manha
REG-00862,M07,3,1.334,45.44,50.62,2490.0,58.12,2,2.927,577.43,X00,-1.027603157722529,560.15,0,2025-08-04 12:00:00,747.5,4.829,C,tarde
REG-00863,M04,9,3.371,44.2,67.09,2915.0,64.83,0,2.944,547.54,X00,-1.4570306026115392,545.42,0,2025-04-08 18:00:00,749.16,5.534,B,manha
REG-00864,M05,14,3.84,37.19,34.99,4824.0,62.02,3,3.637,604.56,C99,0.9256884324602483,601.47,1,2025-08-05 00:00:00,803.01,6.926,A,tarde
REG-00865,M04,15,3.436,42.96,49.56,2135.0,50.14,4,2.336,581.28,C99,-1.1365664917078266,571.97,0,2025-08-05 06:00:00,756.6277777777779,5.57,C,noite
REG-00866,M02,7,1.891,42.03,67.59,4292.0,31.3,1,2.755,515.92,A12,0.3720242412023667,504.49,0,2025-05-08 12:00:00,764.55,5.648018277715403,C,tarde
REG-00867,M07,4,2.711,38.16,73.84,4527.0,31.91,0,2.927,507.34,X00,0.777407068442516,501.25,0,2025-08-05 18:00:00,738.54,4.487,C,noite
REG-00868,M07,12,2.526,43.61,45.72,4854.0,72.71,1,1.617,589.6,C99,-0.5013018785505434,578.58,0,2025-08-06 00:00:00,768.0,5.547,A,manha
REG-00869,M06,2,1.263,42.66,44.32,1595.0,29.09,0,1.178,461.46,C99,-0.1662108501799558,450.0,0,2025-06-08 06:00:00,761.15,5.59,A,tarde
REG-00870,M03,3,1.097,41.85249999999999,61.81,1815.0,10.33,0,2.599,448.7,A12,0.9990434475067728,453.26,0,2025-08-06 12:00:00,775.9,5.779,B,noite
REG-00871,M06,9,2.379,41.69,47.52,1723.0,58.16,0,2.071,527.46,C99,-0.8081937873347598,512.27,0,2025-08-06 18:00:00,779.0,6.344,A,tarde
REG-00872,M08,15,2.795,41.59,51.78,3887.0,71.01,0,3.306,518.01,C99,-0.9097116050340972,514.44,1,2025-07-08 00:00:00,713.68,4.044733104427805,C,manha
REG-00873,M06,5,1.87,40.35,65.52,3684.0,60.91,1,2.637,536.27,X00,-0.2343912212090707,512.27,0,2025-08-07 06:00:00,791.75,6.105,A,noite
REG-00874,M04,7,2.745,42.63,48.47,2509.0,55.86,1,2.809,555.63,A12,1.277912662076373,544.21,0,2025-08-07 12:00:00,789.28,6.402,B,manha
REG-00875,M03,5,1.981,39.1,31.41,1173.0,55.42,2,2.192,534.31,A12,1.6107310946036024,530.39,1,2025-07-08 18:00:00,779.06,6.131,C,tarde
REG-00876,M05,7,2.57,53.96,39.39,2987.0,44.04,0,3.12,475.64,X00,-0.0987830204407338,484.41,0,2025-08-08 00:00:00,743.64,5.336394600035852,A,noite
REG-00877,M03,1,1.304,35.66,55.12,3875.0,11.28,0,3.313,495.37,B07,-0.7121216280448002,489.91,0,2025-08-08 06:00:00,738.38,4.989,A,manha
REG-00878,M05,9,2.699,39.37,32.64,2792.0,46.13,2,2.648,547.8,B07,1.0641146159195851,512.27,0,2025-08-08 12:00:00,752.09,5.424,B,manha
REG-00879,M01,9,3.534,39.72,51.43,1926.0,53.26,1,3.454,525.66,C99,-1.669295581660475,513.98,1,2025-08-08 18:00:00,777.51,6.137288158965236,B,manha
REG-00880,M02,5,1.993,51.18,38.29,3287.0,39.38,0,1.653,497.77,B07,0.2476108541480902,1306.989,0,2025-08-09 00:00:00,769.19,5.71,A,tarde
REG-00881,M07,4,2.526,36.06,74.68,3575.0,37.63,0,1.996,485.57,X00,-0.0439135928392051,495.53,0,2025-09-08 06:00:00,-45.55555555555556,5.388518870916587,B,manha
REG-00882,M04,12,2.356,43.92,80.98,3283.0,37.83,0,3.332,482.06,X00,1.2938278435243813,481.03,0,2025-08-09 12:00:00,732.75,4.783,C,noite
REG-00883,M04,3,2.574,43.12,42.3,4466.0,26.58,0,2.762,535.1,B07,1.3950185396383763,524.41,0,2025-08-09 18:00:00,750.2,5.089424840386657,B,manha
REG-00884,M05,1,1.415,43.5,58.08,2118.0,58.26,1,2.362,538.64,A12,-0.942528557947274,541.78,0,2025-10-08 00:00:00,762.13,6.155283442959776,A,noite
REG-00885,M04,1,2.103,47.56,43.48,3360.0,58.69,1,2.705,553.09,X00,0.1676780354749751,538.75,0,2025-08-10 06:00:00,746.6166666666667,5.568,A,manha
REG-00886,M07,14,3.265,47.47,51.29,4391.0,51.77,2,3.758,599.69,C99,-0.5706043422415404,582.55,0,2025-08-10 12:00:00,755.66,5.591293316234366,A,tarde
REG-00887,M02,6,2.555,39.97,76.64,1693.0,45.58,0,2.225,523.82,X00,-0.2933273849067402,517.35,0,2025-10-08 18:00:00,795.85,6.707897240723121,A,tarde
REG-00888,M07,2,2.062,42.87,49.4,1982.0,25.63,0,1.513,461.1,B07,0.6173877745579746,460.39,0,2025-08-11 00:00:00,761.52,5.515,A,noite
REG-00889,M02,14,3.116,33.61,51.57,1006.0,59.51,2,3.384,540.29,B07,-0.3348941220919324,550.51,0,2025-08-11 06:00:00,808.86,6.524428080916725,B,tarde
REG-00890,M03,3,2.526,42.45,43.69,2374.0,59.72,0,1.473,541.06,A12,0.1939254565280249,526.65,0,2025-11-08 12:00:00,758.4,5.376384120023718,A,tarde
REG-00891,M05,6,1.938,38.43,68.75,987.0,23.85,2,0.684,500.96,B07,0.9572721652797632,477.77,0,2025-08-11 18:00:00,755.41,5.398,C,noite
REG-00892,M08,1,1.98,41.16,18.0,3934.0,41.77,0,2.532,517.66,C99,1.5151617237959258,495.85,0,2025-08-12 00:00:00,767.0,5.79,A,tarde
REG-00893,M02,11,2.526,34.42,49.69,1173.0,54.67,1,2.428,485.2,A12,0.2886801448094544,479.57,0,2025-12-08 06:00:00,724.44,4.598,A,manha
REG-00894,M05,11,3.087,43.82,54.45,3708.0,54.53,1,3.445,557.97,C99,0.1177654070401385,558.33,0,2025-08-12 12:00:00,806.71,7.224,B,noite
REG-00895,M01,12,2.852,34.37,47.07,3235.0,69.11,0,1.053,539.29,C99,-1.1072901594818472,524.72,0,2025-08-12 18:00:00,753.57,5.065,C,tarde
REG-00896,M01,4,2.042,42.67,65.36,4949.0,64.23,0,2.055,533.23,X00,1.58579845411072,526.35,0,2025-08-13 00:00:00,768.44,5.514,A,manha
REG-00897,M07,5,1.666,36.48,69.42,2262.0,38.2,1,1.439,519.07,A12,0.4957010678281487,507.63,0,2025-08-13 06:00:00,764.6800000000001,5.842,A,tarde
REG-00898,M06,15,3.561,38.18,38.06,2248.0,61.08,0,1.604,539.59,A12,0.1362251244866923,529.22,0,2025-08-13 12:00:00,752.0333333333333,5.531,A,manha
REG-00899,M04,13,3.21,47.2,80.12,1821.0,51.61,0,2.2,477.35,B07,0.085049222196694,469.56,0,2025-08-13 18:00:00,757.4,5.648018277715403,B,manha
REG-00900,M05,1,1.387,44.65,37.92,3056.0,28.61,0,2.348,499.59,X00,0.3606534735552544,484.1,0,2025-08-14 00:00:00,803.25,6.76,A,noite
REG-00901,M04,11,2.905,47.17,70.46,1721.0,51.45,1,1.542,522.96,A12,0.7717904898807331,506.83,0,2025-08-14 06:00:00,760.61,5.482,A,manha
REG-00902,M03,13,3.25,49.02,56.8,1276.0,58.66,2,2.337,542.07,X00,0.8955505301305932,538.18,0,2025-08-14 12:00:00,769.61,5.799,A,noite
REG-00903,M04,9,2.526,38.52,48.96,4784.0,48.4,1,3.596,542.97,X00,1.6108018958066057,542.22,0,2025-08-14 18:00:00,805.45,7.028847612349867,B,noite
REG-00904,M03,10,2.742,48.75,50.09,3652.0,36.43,1,1.562,486.47,A12,0.2426885085126161,498.98,1,2025-08-15 00:00:00,776.81,6.892,C,manha
REG-00905,M07,1,1.178,35.41,54.6,1299.0,30.64,0,1.848,477.78,B07,1.7542012192654035,473.45,0,2025-08-15 06:00:00,794.78,6.61,B,noite
REG-00906,M04,1,2.686,45.36,57.5,3395.0,30.73,0,1.93,455.53,B07,1.0577232794825613,457.42,0,2025-08-15 12:00:00,755.41,5.594,B,noite
REG-00907,M03,1,2.107,39.78,43.96,2080.0,26.09,0,2.386,459.35,B07,-0.0601313811694741,449.26,0,2025-08-15 18:00:00,750.48,4.624,A,noite
REG-00908,M05,3,2.013,37.81,52.19,1556.0,42.36,1,3.171,482.19,X00,-1.6673737284433254,477.71,0,2025-08-16 00:00:00,749.9277777777777,5.028,A,tarde
REG-00909,M07,15,3.977,44.77,45.75,2780.0,58.02,3,1.839,580.91,B07,0.0855622642969829,574.11,0,2025-08-16 06:00:00,768.1,6.172933989713041,A,manha
REG-00910,M03,10,1.909,46.25,40.42,4108.0,58.75,1,1.605,570.82,C99,1.5584778048903218,555.99,0,2025-08-16 12:00:00,759.07,5.613,C,tarde
REG-00911,M08,12,1.909,46.12,45.19,801.0,39.11,2,3.754,513.53,A12,-0.7752631301322105,502.81,0,2025-08-16 18:00:00,730.97,3.093,C,tarde
REG-00912,M04,5,1.97,42.97,41.2,2291.0,34.07,1,3.89,453.29,C99,0.082462647462552,512.27,0,2025-08-17 00:00:00,739.5999999999999,5.124,C,manha
REG-00913,M06,15,2.83,42.59,49.96,4668.0,71.65,1,2.32,617.5,B07,0.1652189093217758,595.09,1,2025-08-17 06:00:00,729.11,5.245,C,tarde
REG-00914,M08,3,1.784,44.37,60.19,2456.0,36.63,1,1.906,439.94,X00,0.9421265918312004,427.63,0,2025-08-17 12:00:00,742.04,4.263,C,manha
REG-00915,M04,14,3.413,43.37,56.45,1216.0,52.16,1,3.803,532.46,X00,-0.3878115477832971,527.87,0,2025-08-17 18:00:00,721.2,4.868,C,noite
REG-00916,M02,1,2.044,44.44,78.69,2600.0,34.1,0,1.112,434.27,A12,-0.8693837484552895,430.78,0,2025-08-18 00:00:00,764.52,4.665,A,manha
REG-00917,M06,1,1.118,42.92,28.47,3666.0,49.8,1,1.2,596.4,C99,0.5700021512237344,581.37,0,2025-08-18 06:00:00,761.8,5.882,A,manha
REG-00918,M01,2,1.94,45.79,60.63,4984.0,51.46,0,2.523,550.62,B07,-0.7433870190376026,540.88,0,2025-08-18 12:00:00,789.34,6.377,A,manha
REG-00919,M04,12,3.066,34.68,55.08,3441.0,62.76,0,3.637,572.89,B07,-1.8355053521421103,573.26,0,2025-08-18 18:00:00,788.26,5.525,B,manha
REG-00920,M08,4,2.176,41.41,64.79,1012.0,40.12,1,1.32,514.22,B07,1.840371924427865,499.57,0,2025-08-19 00:00:00,747.39,5.278,A,manha
REG-00921,M04,7,2.176,35.77,63.6,4198.0,32.93,0,2.803,512.42,X00,0.9270306621375524,494.93,0,2025-08-19 06:00:00,757.73,5.835,C,manha
REG-00922,M06,8,2.526,43.25,54.67554680664917,4076.0,67.7,0,1.976,562.91,B07,1.8833877854171877,545.28,0,2025-08-19 12:00:00,747.84,5.648018277715403,B,manha
REG-00923,M05,12,3.013,49.39,57.07,3535.0,59.68,1,2.404,551.92,A12,0.8740127530155358,531.6,0,2025-08-19 18:00:00,755.68,5.575,B,manha
REG-00924,M02,6,3.078,39.87,46.07,4565.0,36.72,0,3.171,566.25,A12,0.6803649216924524,541.57,0,2025-08-20 00:00:00,774.0,5.776,A,tarde
REG-00925,M03,1,1.274,42.57,62.36,4031.0,53.29,1,3.102,534.2,X00,0.3695356334203574,512.67,0,2025-08-20 06:00:00,729.15,3.923,A,tarde
REG-00926,M05,6,2.614,45.4,32.45,1775.0,35.77,0,1.713,464.64,B07,-0.1860282815622781,455.09,0,2025-08-20 12:00:00,754.3333333333334,5.572056978171238,A,manha
REG-00927,M01,5,2.123,32.7,64.32,2569.0,57.93,0,3.415,522.12,A12,0.5121065819050965,516.05,0,2025-08-20 18:00:00,764.6800000000001,5.051503743846441,C,manha
REG-00928,M04,11,2.783,39.65,54.72,2931.0,65.94,2,2.081,543.88,B07,-0.5532324843741019,550.26,0,2025-08-21 00:00:00,774.82,6.34,B,manha
REG-00929,M04,12,3.345,43.64,54.67554680664917,2852.0,38.34,3,2.979,535.02,X00,-1.0692291724792182,527.03,0,2025-08-21 06:00:00,753.6,4.612,B,manha
REG-00930,M07,2,1.625,28.96,52.21,3482.0,44.38,0,1.439,516.38,X00,-0.3322258169210742,504.66,0,2025-08-21 12:00:00,762.64,5.049,A,manha
REG-00931,M01,12,1.862,37.6,53.09,3746.0,58.79,1,2.281,537.85,X00,1.2914922913513938,529.56,0,2025-08-21 18:00:00,763.35,5.304,A,noite
REG-00932,M07,2,0.382,46.95,70.57,1236.0,68.78,0,1.336,484.42,C99,-1.2324066869252508,492.14,0,2025-08-22 00:00:00,788.21,5.789,A,noite
REG-00933,M04,10,3.373,46.51,93.8,3187.0,38.09,0,1.643,539.88,X00,-1.2165166508000995,534.16,0,2025-08-22 06:00:00,751.12,5.249,C,noite
REG-00934,M06,6,2.834,43.68,69.64,963.0,59.39,1,1.573,512.78,X00,0.5913091627128223,500.12,0,2025-08-22 12:00:00,742.1666666666666,5.103,C,tarde
REG-00935,M05,5,2.999,45.97,48.22,2948.0,41.21,0,1.721,491.22,A12,-0.4150787044366666,492.05,0,2025-08-22 18:00:00,763.56,5.106,A,tarde
REG-00936,M03,8,2.532,42.97,62.56,2573.0,29.7,1,2.18,482.18,B07,0.4854950451594649,473.75,0,2025-08-23 00:00:00,718.8,4.536,C,manha
REG-00937,M08,5,1.568,44.5,63.08,1663.0,39.56,0,1.202,495.6,C99,0.9898574318794452,484.88,0,2025-08-23 06:00:00,770.31,6.019732759690564,A,noite
REG-00938,M02,12,2.871,40.58,43.9,4961.0,49.43,1,1.119,550.07,B07,0.461532484257878,533.13,0,2025-08-23 12:00:00,761.62,5.356665149822804,C,noite
REG-00939,M01,15,3.455,42.52,39.87,1884.0,40.29,1,4.543,549.01,X00,-0.6322455786784477,527.4,0,2025-08-23 18:00:00,807.45,6.862960051848481,A,noite
REG-00940,M07,13,2.737,39.15,54.24,1036.0,54.35,2,1.608,520.97,X00,1.282933808528605,516.25,0,2025-08-24 00:00:00,751.81,4.572,A,noite
